customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_Score,segment,first_category,outcome
2167,2015-12-08,4,9,23,5,3,3,11,Loyal,Beverages,Retained
2168,2015-11-25,3,7,36,5,2,2,9,Potential,Dairy,Retained
2169,2015-11-01,5,11,60,4,4,4,12,Loyal,Other,Retained
2170,2015-06-18,3,10,196,2,2,3,7,Potential,Fresh Produce,Retained
2171,2015-09-03,6,18,119,3,5,5,13,Champion,Bakery & Grains,Retained High-Value
2172,2015-03-02,2,5,304,2,1,1,4,Churned,Dairy,Churned
2173,2015-08-11,2,4,142,3,1,1,5,At-Risk,Fresh Produce,Churned
2174,2014-09-18,3,7,469,1,2,2,5,Churned,Dairy,Churned
2175,2015-03-06,6,13,300,2,5,4,11,Loyal,Other,Retained
2176,2015-08-08,5,13,145,3,4,4,11,Loyal,Dairy,Retained
2177,2014-10-02,3,6,455,1,2,2,5,Churned,Meat & Snacks,Churned
2178,2015-12-20,5,11,11,5,4,4,13,Champion,Meat & Snacks,Retained High-Value
2179,2015-04-16,1,4,259,2,1,1,4,Churned,Other,Churned
2180,2014-12-18,2,5,378,1,1,1,3,Churned,Dairy,Churned
2181,2015-06-23,3,7,191,2,2,2,6,Churned,Beverages,Churned
2183,2014-12-29,3,7,367,1,2,2,5,Churned,Fresh Produce,Churned
2184,2015-12-07,8,24,24,5,5,5,15,Champion,Dairy,Retained High-Value
2185,2015-10-11,4,11,81,4,3,4,11,Loyal,Bakery & Grains,Retained
2186,2015-09-01,6,20,121,3,5,5,13,Champion,Fresh Produce,Retained High-Value
2187,2015-08-16,3,6,137,3,2,2,7,Potential,Other,Retained
2188,2015-11-28,4,10,33,5,3,3,11,Loyal,Dairy,Retained
2190,2015-10-11,2,6,81,4,1,2,7,Potential,Fresh Produce,Retained
2191,2015-11-10,4,10,51,4,3,3,10,Loyal,Other,Retained
2192,2015-02-10,2,5,324,2,1,1,4,Churned,Other,Churned
2193,2015-09-30,11,27,92,4,5,5,14,Champion,Beverages,Retained High-Value
2194,2015-06-05,5,15,209,2,4,5,11,Loyal,Other,Retained
2195,2015-07-10,4,8,174,3,3,2,8,Potential,Beverages,Retained
2196,2015-10-09,5,14,83,4,4,4,12,Loyal,Dairy,Retained
2197,2014-07-06,1,2,543,1,1,1,3,Churned,Other,Churned
2198,2014-08-10,1,2,508,1,1,1,3,Churned,Meat & Snacks,Churned
2199,2014-06-02,2,4,577,1,1,1,3,Churned,Beverages,Churned
2200,2015-10-10,3,10,82,4,2,3,9,Potential,Meat & Snacks,Retained
2201,2015-05-22,4,14,223,2,3,4,9,Potential,Fresh Produce,Retained
2202,2015-09-28,6,13,94,4,5,4,13,Champion,Other,Retained High-Value
2203,2015-06-27,1,2,187,3,1,1,5,At-Risk,Other,Churned
2204,2015-09-27,5,12,95,4,4,4,12,Loyal,Beverages,Retained
2205,2015-03-07,2,8,299,2,1,2,5,Churned,Other,Churned
2206,2015-10-17,3,7,75,4,2,2,8,Potential,Beverages,Retained
2207,2015-04-08,4,8,267,2,3,2,7,Potential,Other,Retained
2208,2015-07-30,1,8,154,3,1,2,6,At-Risk,Other,Churned
2209,2015-10-03,5,14,89,4,4,4,12,Loyal,Other,Retained
2210,2015-09-25,5,19,97,4,4,5,13,Champion,Other,Retained High-Value
2211,2015-11-29,4,13,32,5,3,4,12,Loyal,Bakery & Grains,Retained
2212,2015-10-28,5,12,64,4,4,4,12,Loyal,Beverages,Retained
2213,2014-08-25,1,2,493,1,1,1,3,Churned,Dairy,Churned
2214,2015-01-19,1,4,346,1,1,1,3,Churned,Fresh Produce,Churned
2215,2015-11-26,7,14,35,5,5,4,14,Champion,Other,Retained High-Value
2216,2015-11-17,1,2,44,5,1,1,7,Potential,Fresh Produce,Retained
2217,2015-12-02,3,8,29,5,2,2,9,Potential,Other,Retained
2218,2015-07-02,6,13,182,3,5,4,12,Loyal,Fresh Produce,Retained
2219,2015-04-17,3,6,258,2,2,2,6,Churned,Fresh Produce,Churned
2220,2015-08-04,2,6,149,3,1,2,6,At-Risk,Fresh Produce,Churned
2221,2015-12-18,3,6,13,5,2,2,9,Potential,Meat & Snacks,Retained
2222,2015-12-28,7,19,3,5,5,5,15,Champion,Other,Retained High-Value
2225,2015-04-28,4,10,247,2,3,3,8,Potential,Other,Retained
2226,2015-03-09,6,13,297,2,5,4,11,Loyal,Beverages,Retained
2227,2015-06-20,2,5,194,2,1,1,4,Churned,Other,Churned
2228,2015-05-30,2,4,215,2,1,1,4,Churned,Dairy,Churned
2229,2015-12-22,8,22,9,5,5,5,15,Champion,Bakery & Grains,Retained High-Value
2230,2015-05-28,4,18,217,2,3,5,10,Loyal,Beverages,Retained
2231,2015-12-03,6,15,28,5,5,5,15,Champion,Other,Retained High-Value
2232,2015-05-06,5,14,239,2,4,4,10,Loyal,Dairy,Retained
2233,2015-08-28,4,9,125,3,3,3,9,Potential,Fresh Produce,Retained
2234,2015-12-24,6,21,7,5,5,5,15,Champion,Bakery & Grains,Retained High-Value
2235,2015-10-25,6,13,67,4,5,4,13,Champion,Other,Retained High-Value
2236,2015-02-03,4,14,331,1,3,4,8,Potential,Beverages,Retained
2237,2015-02-09,4,9,325,1,3,3,7,Potential,Beverages,Retained
2238,2015-12-06,4,13,25,5,3,4,12,Loyal,Dairy,Retained
2239,2015-12-13,3,12,18,5,2,4,11,Loyal,Beverages,Retained
2240,2015-12-01,5,12,30,5,4,4,13,Champion,Bakery & Grains,Retained High-Value
2241,2015-10-18,4,9,74,4,3,3,10,Loyal,Dairy,Retained
2242,2015-06-05,4,12,209,2,3,4,9,Potential,Meat & Snacks,Retained
2243,2015-09-15,4,10,107,3,3,3,9,Potential,Other,Retained
2244,2015-03-29,6,15,277,2,5,5,12,Loyal,Other,Retained
2245,2015-05-15,4,8,230,2,3,2,7,Potential,Beverages,Retained
2246,2015-08-29,2,5,124,3,1,1,5,At-Risk,Beverages,Churned
2247,2015-05-31,3,11,214,2,2,4,8,Potential,Fresh Produce,Retained
2248,2015-03-17,1,2,289,2,1,1,4,Churned,Other,Churned
2249,2015-05-29,2,4,216,2,1,1,4,Churned,Fresh Produce,Churned
2250,2015-10-15,2,8,77,4,1,2,7,Potential,Other,Retained
2251,2015-06-23,5,16,191,2,4,5,11,Loyal,Fresh Produce,Retained
2252,2015-10-08,6,21,84,4,5,5,14,Champion,Other,Retained High-Value
2253,2015-07-21,3,6,163,3,2,2,7,Potential,Fresh Produce,Retained
2254,2015-01-24,5,12,341,1,4,4,9,Potential,Other,Retained
2255,2015-12-18,5,12,13,5,4,4,13,Champion,Other,Retained High-Value
2256,2015-08-21,4,9,132,3,3,3,9,Potential,Meat & Snacks,Retained
2257,2015-05-15,4,8,230,2,3,2,7,Potential,Other,Retained
2258,2014-10-19,3,7,438,1,2,2,5,Churned,Dairy,Churned
2259,2014-06-16,3,7,563,1,2,2,5,Churned,Other,Churned
2260,2015-10-30,3,8,62,4,2,2,8,Potential,Beverages,Retained
2261,2015-06-29,6,13,185,3,5,4,12,Loyal,Other,Retained
2262,2015-11-04,4,10,57,4,3,3,10,Loyal,Dairy,Retained
2263,2015-07-02,1,2,182,3,1,1,5,At-Risk,Fresh Produce,Churned
2264,2015-01-12,3,8,353,1,2,2,5,Churned,Other,Churned
2265,2015-09-25,3,14,97,4,2,4,10,Loyal,Other,Retained
2266,2015-09-30,2,9,92,4,1,3,8,Potential,Other,Retained
2267,2015-11-11,6,15,50,4,5,5,14,Champion,Other,Retained High-Value
2269,2015-09-20,3,6,102,4,2,2,8,Potential,Other,Retained
2270,2015-09-30,6,22,92,4,5,5,14,Champion,Dairy,Retained High-Value
2271,2015-11-20,11,31,41,5,5,5,15,Champion,Fresh Produce,Retained High-Value
2272,2015-09-05,6,13,117,3,5,4,12,Loyal,Other,Retained
2273,2015-11-27,7,14,34,5,5,4,14,Champion,Fresh Produce,Retained High-Value
2274,2015-01-05,5,11,360,1,4,4,9,Potential,Bakery & Grains,Retained
2275,2015-08-02,2,4,151,3,1,1,5,At-Risk,Other,Churned
2276,2015-01-11,3,7,354,1,2,2,5,Churned,Fresh Produce,Churned
2277,2015-01-18,3,7,347,1,2,2,5,Churned,Fresh Produce,Churned
2278,2015-08-10,3,6,143,3,2,2,7,Potential,Other,Retained
2279,2014-11-25,3,8,401,1,2,2,5,Churned,Other,Churned
2280,2015-01-11,2,4,354,1,1,1,3,Churned,Beverages,Churned
2281,2015-10-27,1,2,65,4,1,1,6,At-Risk,Meat & Snacks,Churned
2282,2015-05-11,1,3,234,2,1,1,4,Churned,Other,Churned
2283,2015-01-18,2,7,347,1,1,2,4,Churned,Fresh Produce,Churned
2284,2015-03-18,4,13,288,2,3,4,9,Potential,Fresh Produce,Retained
2285,2015-12-16,2,4,15,5,1,1,7,Potential,Bakery & Grains,Retained
2286,2015-12-04,3,6,27,5,2,2,9,Potential,Beverages,Retained
2287,2015-12-16,4,8,15,5,3,2,10,Loyal,Other,Retained
2288,2015-05-31,4,12,214,2,3,4,9,Potential,Fresh Produce,Retained
2289,2015-11-04,7,16,57,4,5,5,14,Champion,Other,Retained High-Value
2290,2015-09-10,4,11,112,3,3,4,10,Loyal,Other,Retained
2291,2015-09-20,5,12,102,4,4,4,12,Loyal,Other,Retained
2292,2015-03-25,1,2,281,2,1,1,4,Churned,Other,Churned
2293,2015-12-19,8,19,12,5,5,5,15,Champion,Other,Retained High-Value
2294,2015-09-23,9,23,99,4,5,5,14,Champion,Other,Retained High-Value
2295,2015-12-28,4,10,3,5,3,3,11,Loyal,Other,Retained
2296,2014-06-12,1,2,567,1,1,1,3,Churned,Fresh Produce,Churned
2297,2015-03-01,1,2,305,2,1,1,4,Churned,Other,Churned
2298,2015-10-06,8,20,86,4,5,5,14,Champion,Dairy,Retained High-Value
2299,2015-11-10,3,8,51,4,2,2,8,Potential,Dairy,Retained
2300,2015-09-19,4,10,103,4,3,3,10,Loyal,Meat & Snacks,Retained
2301,2015-12-24,4,9,7,5,3,3,11,Loyal,Dairy,Retained
2302,2014-01-29,1,2,701,1,1,1,3,Churned,Fresh Produce,Churned
2303,2014-07-30,3,6,519,1,2,2,5,Churned,Other,Churned
2304,2015-07-01,1,2,183,3,1,1,5,At-Risk,Beverages,Churned
2305,2015-09-28,3,7,94,4,2,2,8,Potential,Other,Retained
2306,2015-10-09,5,13,83,4,4,4,12,Loyal,Fresh Produce,Retained
2307,2015-06-29,4,11,185,3,3,4,10,Loyal,Other,Retained
2308,2014-09-10,2,6,477,1,1,2,4,Churned,Dairy,Churned
2309,2015-12-29,4,12,2,5,3,4,12,Loyal,Other,Retained
2310,2015-03-24,4,16,282,2,3,5,10,Loyal,Other,Retained
2311,2015-11-01,6,18,60,4,5,5,14,Champion,Bakery & Grains,Retained High-Value
2312,2015-05-15,4,9,230,2,3,3,8,Potential,Fresh Produce,Retained
2313,2015-02-18,2,5,316,2,1,1,4,Churned,Other,Churned
2314,2015-11-25,5,10,36,5,4,3,12,Loyal,Dairy,Retained
2315,2015-12-20,7,14,11,5,5,4,14,Champion,Other,Retained High-Value
2316,2015-06-08,3,6,206,2,2,2,6,Churned,Fresh Produce,Churned
2318,2015-01-16,2,6,349,1,1,2,4,Churned,Other,Churned
2319,2015-05-10,2,7,235,2,1,2,5,Churned,Other,Churned
2320,2014-12-08,5,10,388,1,4,3,8,Potential,Dairy,Retained
2321,2015-06-16,4,13,198,2,3,4,9,Potential,Fresh Produce,Retained
2322,2014-02-15,2,4,684,1,1,1,3,Churned,Other,Churned
2323,2014-12-27,2,6,369,1,1,2,4,Churned,Other,Churned
2324,2015-08-18,3,6,135,3,2,2,7,Potential,Beverages,Retained
2325,2015-04-16,6,15,259,2,5,5,12,Loyal,Other,Retained
2326,2015-11-29,3,9,32,5,2,3,10,Loyal,Other,Retained
2327,2015-12-08,4,10,23,5,3,3,11,Loyal,Other,Retained
2328,2015-02-22,2,7,312,2,1,2,5,Churned,Beverages,Churned
2329,2015-07-15,2,4,169,3,1,1,5,At-Risk,Other,Churned
2330,2014-11-05,2,4,421,1,1,1,3,Churned,Dairy,Churned
2331,2015-11-28,6,13,33,5,5,4,14,Champion,Other,Retained High-Value
2332,2015-12-15,6,13,16,5,5,4,14,Champion,Bakery & Grains,Retained High-Value
2334,2014-03-02,2,5,669,1,1,1,3,Churned,Dairy,Churned
2335,2015-07-23,2,5,161,3,1,1,5,At-Risk,Dairy,Churned
2336,2015-10-07,4,11,85,4,3,4,11,Loyal,Other,Retained
2337,2015-08-15,6,13,138,3,5,4,12,Loyal,Fresh Produce,Retained
2338,2015-12-08,3,11,23,5,2,4,11,Loyal,Other,Retained
2339,2014-05-20,4,10,590,1,3,3,7,Potential,Other,Retained
2340,2015-11-28,7,18,33,5,5,5,15,Champion,Other,Retained High-Value
2341,2014-12-22,5,10,374,1,4,3,8,Potential,Fresh Produce,Retained
2342,2014-12-19,2,4,377,1,1,1,3,Churned,Other,Churned
2343,2015-05-30,4,9,215,2,3,3,8,Potential,Meat & Snacks,Retained
2344,2015-12-17,6,25,14,5,5,5,15,Champion,Other,Retained High-Value
2345,2015-12-17,4,10,14,5,3,3,11,Loyal,Other,Retained
2346,2015-09-17,5,15,105,4,4,5,13,Champion,Other,Retained High-Value
2347,2015-01-27,2,4,338,1,1,1,3,Churned,Meat & Snacks,Churned
2348,2015-12-11,6,18,20,5,5,5,15,Champion,Other,Retained High-Value
2349,2015-07-17,7,16,167,3,5,5,13,Champion,Other,Retained High-Value
2350,2014-05-30,2,4,580,1,1,1,3,Churned,Fresh Produce,Churned
2351,2015-01-06,3,6,359,1,2,2,5,Churned,Other,Churned
2352,2015-05-05,3,6,240,2,2,2,6,Churned,Beverages,Churned
2353,2015-05-02,4,9,243,2,3,3,8,Potential,Beverages,Retained
2354,2014-08-20,2,6,498,1,1,2,4,Churned,Other,Churned
2355,2015-07-24,5,12,160,3,4,4,11,Loyal,Other,Retained
2356,2015-08-31,5,14,122,3,4,4,11,Loyal,Meat & Snacks,Retained
2357,2015-09-23,7,20,99,4,5,5,14,Champion,Beverages,Retained High-Value
2358,2015-12-15,3,9,16,5,2,3,10,Loyal,Other,Retained
2359,2015-08-28,5,13,125,3,4,4,11,Loyal,Other,Retained
2360,2015-02-18,3,6,316,2,2,2,6,Churned,Other,Churned
2361,2015-10-03,4,10,89,4,3,3,10,Loyal,Other,Retained
2362,2015-11-23,5,14,38,5,4,4,13,Champion,Other,Retained High-Value
2363,2015-10-25,4,11,67,4,3,4,11,Loyal,Other,Retained
2364,2015-09-08,4,15,114,3,3,5,11,Loyal,Fresh Produce,Retained
2365,2015-06-21,5,17,193,2,4,5,11,Loyal,Meat & Snacks,Retained
2366,2015-08-18,4,13,135,3,3,4,10,Loyal,Other,Retained
2368,2015-11-11,1,8,50,4,1,2,7,Potential,Beverages,Retained
2369,2015-10-17,4,8,75,4,3,2,9,Potential,Beverages,Retained
2370,2015-09-12,7,19,110,3,5,5,13,Champion,Beverages,Retained High-Value
2371,2015-08-30,3,6,123,3,2,2,7,Potential,Fresh Produce,Retained
2372,2015-09-03,2,6,119,3,1,2,6,At-Risk,Dairy,Churned
2373,2014-08-22,1,2,496,1,1,1,3,Churned,Other,Churned
2374,2015-06-23,5,14,191,2,4,4,10,Loyal,Beverages,Retained
2375,2015-12-09,5,11,22,5,4,4,13,Champion,Meat & Snacks,Retained High-Value
2376,2015-05-28,3,8,217,2,2,2,6,Churned,Other,Churned
2377,2015-04-16,2,5,259,2,1,1,4,Churned,Bakery & Grains,Churned
2378,2015-04-15,1,4,260,2,1,1,4,Churned,Bakery & Grains,Churned
2379,2015-09-19,3,6,103,4,2,2,8,Potential,Other,Retained
2380,2015-10-09,6,16,83,4,5,5,14,Champion,Bakery & Grains,Retained High-Value
2381,2015-05-17,7,19,228,2,5,5,12,Loyal,Fresh Produce,Retained
2383,2015-10-05,5,12,87,4,4,4,12,Loyal,Dairy,Retained
2384,2015-01-02,2,6,363,1,1,2,4,Churned,Bakery & Grains,Churned
2386,2015-12-05,4,12,26,5,3,4,12,Loyal,Other,Retained
2387,2014-03-11,1,2,660,1,1,1,3,Churned,Other,Churned
2388,2014-11-19,4,8,407,1,3,2,6,Churned,Meat & Snacks,Churned
2389,2015-11-13,6,16,48,4,5,5,14,Champion,Other,Retained High-Value
2390,2015-08-21,5,14,132,3,4,4,11,Loyal,Fresh Produce,Retained
2391,2015-12-05,6,15,26,5,5,5,15,Champion,Other,Retained High-Value
2392,2015-12-15,2,7,16,5,1,2,8,Potential,Meat & Snacks,Retained
2393,2015-04-17,3,14,258,2,2,4,8,Potential,Other,Retained
2394,2015-11-22,10,29,39,5,5,5,15,Champion,Beverages,Retained High-Value
2395,2014-11-17,2,5,409,1,1,1,3,Churned,Fresh Produce,Churned
2396,2014-08-21,5,11,497,1,4,4,9,Potential,Meat & Snacks,Retained
2397,2015-10-04,2,6,88,4,1,2,7,Potential,Other,Retained
2398,2015-01-08,3,7,357,1,2,2,5,Churned,Other,Churned
2399,2015-02-12,5,11,322,2,4,4,10,Loyal,Beverages,Retained
2400,2015-03-22,4,12,284,2,3,4,9,Potential,Other,Retained
2401,2015-12-19,5,10,12,5,4,3,12,Loyal,Fresh Produce,Retained
2402,2015-09-06,3,10,116,3,2,3,8,Potential,Dairy,Retained
2403,2015-12-01,4,13,30,5,3,4,12,Loyal,Other,Retained
2404,2015-10-15,5,11,77,4,4,4,12,Loyal,Other,Retained
2406,2015-12-07,7,17,24,5,5,5,15,Champion,Other,Retained High-Value
2407,2015-03-10,3,10,296,2,2,3,7,Potential,Other,Retained
2408,2015-09-09,7,21,113,3,5,5,13,Champion,Fresh Produce,Retained High-Value
2410,2015-11-21,3,11,40,5,2,4,11,Loyal,Meat & Snacks,Retained
2411,2014-04-21,3,6,619,1,2,2,5,Churned,Beverages,Churned
2412,2015-03-13,2,7,293,2,1,2,5,Churned,Fresh Produce,Churned
2413,2015-12-13,6,14,18,5,5,4,14,Champion,Dairy,Retained High-Value
2414,2014-06-04,1,2,575,1,1,1,3,Churned,Other,Churned
2415,2015-08-08,4,14,145,3,3,4,10,Loyal,Other,Retained
2416,2015-11-05,3,9,56,4,2,3,9,Potential,Bakery & Grains,Retained
2417,2014-11-03,1,2,423,1,1,1,3,Churned,Other,Churned
2419,2015-08-22,3,9,131,3,2,3,8,Potential,Other,Retained
2420,2015-09-27,3,10,95,4,2,3,9,Potential,Fresh Produce,Retained
2421,2015-11-22,7,21,39,5,5,5,15,Champion,Bakery & Grains,Retained High-Value
2422,2015-11-11,2,11,50,4,1,4,9,Potential,Meat & Snacks,Retained
2423,2014-07-31,2,4,518,1,1,1,3,Churned,Other,Churned
2424,2014-09-28,3,6,459,1,2,2,5,Churned,Other,Churned
2425,2015-02-20,2,4,314,2,1,1,4,Churned,Other,Churned
2426,2015-09-08,7,17,114,3,5,5,13,Champion,Beverages,Retained High-Value
2427,2015-06-26,3,9,188,3,2,3,8,Potential,Fresh Produce,Retained
2428,2015-08-21,6,17,132,3,5,5,13,Champion,Other,Retained High-Value
2429,2015-06-29,1,4,185,3,1,1,5,At-Risk,Other,Churned
2430,2015-01-20,3,12,345,1,2,4,7,Potential,Bakery & Grains,Retained
2431,2015-10-27,5,13,65,4,4,4,12,Loyal,Other,Retained
2432,2015-12-12,7,14,19,5,5,4,14,Champion,Other,Retained High-Value
2433,2015-12-27,7,31,4,5,5,5,15,Champion,Fresh Produce,Retained High-Value
2434,2015-09-18,3,7,104,4,2,2,8,Potential,Other,Retained
2435,2015-09-29,5,12,93,4,4,4,12,Loyal,Other,Retained
2436,2015-11-24,4,11,37,5,3,4,12,Loyal,Beverages,Retained
2437,2015-11-15,5,15,46,5,4,5,14,Champion,Other,Retained High-Value
2438,2015-02-20,2,4,314,2,1,1,4,Churned,Fresh Produce,Churned
2439,2015-10-31,4,10,61,4,3,3,10,Loyal,Other,Retained
2440,2015-06-19,9,25,195,2,5,5,12,Loyal,Other,Retained
2441,2015-07-03,6,15,181,3,5,5,13,Champion,Other,Retained High-Value
2442,2014-02-24,1,2,675,1,1,1,3,Churned,Other,Churned
2443,2015-11-15,7,21,46,5,5,5,15,Champion,Dairy,Retained High-Value
2444,2015-06-17,3,8,197,2,2,2,6,Churned,Bakery & Grains,Churned
2445,2014-10-29,4,8,428,1,3,2,6,Churned,Bakery & Grains,Churned
2446,2015-09-08,4,9,114,3,3,3,9,Potential,Other,Retained
2447,2015-12-28,7,21,3,5,5,5,15,Champion,Fresh Produce,Retained High-Value
2448,2015-12-29,6,17,2,5,5,5,15,Champion,Other,Retained High-Value
2449,2015-07-08,4,8,176,3,3,2,8,Potential,Beverages,Retained
2450,2015-07-31,3,6,153,3,2,2,7,Potential,Other,Retained
2451,2014-09-28,3,7,459,1,2,2,5,Churned,Fresh Produce,Churned
2452,2015-08-11,3,11,142,3,2,4,9,Potential,Meat & Snacks,Retained
2453,2015-12-21,6,15,10,5,5,5,15,Champion,Bakery & Grains,Retained High-Value
2454,2015-11-10,7,20,51,4,5,5,14,Champion,Fresh Produce,Retained High-Value
2455,2015-01-04,2,4,361,1,1,1,3,Churned,Bakery & Grains,Churned
2456,2014-03-15,1,2,656,1,1,1,3,Churned,Fresh Produce,Churned
2457,2014-12-13,3,6,383,1,2,2,5,Churned,Fresh Produce,Churned
2458,2015-08-23,2,6,130,3,1,2,6,At-Risk,Other,Churned
2459,2015-09-22,3,13,100,4,2,4,10,Loyal,Other,Retained
2460,2015-12-18,4,9,13,5,3,3,11,Loyal,Beverages,Retained
2461,2015-10-04,2,5,88,4,1,1,6,At-Risk,Beverages,Churned
2462,2015-03-25,2,5,281,2,1,1,4,Churned,Other,Churned
2463,2015-12-26,3,6,5,5,2,2,9,Potential,Other,Retained
2464,2015-07-19,4,8,165,3,3,2,8,Potential,Meat & Snacks,Retained
2465,2015-12-27,2,11,4,5,1,4,10,Loyal,Other,Retained
2466,2015-10-10,4,9,82,4,3,3,10,Loyal,Other,Retained
2467,2015-10-07,6,12,85,4,5,4,13,Champion,Other,Retained High-Value
2468,2015-03-13,2,8,293,2,1,2,5,Churned,Dairy,Churned
2469,2015-09-23,4,13,99,4,3,4,11,Loyal,Other,Retained
2470,2015-05-14,4,11,231,2,3,4,9,Potential,Other,Retained
2471,2015-08-13,3,9,140,3,2,3,8,Potential,Other,Retained
2472,2015-01-17,4,8,348,1,3,2,6,Churned,Fresh Produce,Churned
2473,2015-07-01,2,6,183,3,1,2,6,At-Risk,Other,Churned
2474,2015-02-09,1,2,325,1,1,1,3,Churned,Beverages,Churned
2475,2015-11-10,6,14,51,4,5,4,13,Champion,Other,Retained High-Value
2476,2015-12-04,5,10,27,5,4,3,12,Loyal,Fresh Produce,Retained
2477,2015-06-04,3,7,210,2,2,2,6,Churned,Beverages,Churned
2478,2014-09-02,2,5,485,1,1,1,3,Churned,Other,Churned
2479,2015-01-13,5,10,352,1,4,3,8,Potential,Bakery & Grains,Retained
2480,2015-09-20,5,13,102,4,4,4,12,Loyal,Other,Retained
2481,2015-11-24,2,6,37,5,1,2,8,Potential,Fresh Produce,Retained
2482,2014-01-21,1,3,709,1,1,1,3,Churned,Beverages,Churned
2483,2015-10-28,4,8,64,4,3,2,9,Potential,Other,Retained
2484,2015-08-12,5,14,141,3,4,4,11,Loyal,Other,Retained
2485,2015-05-18,3,7,227,2,2,2,6,Churned,Other,Churned
2486,2015-11-25,2,5,36,5,1,1,7,Potential,Other,Retained
2487,2015-07-09,2,4,175,3,1,1,5,At-Risk,Fresh Produce,Churned
2488,2015-08-19,2,7,134,3,1,2,6,At-Risk,Other,Churned
2489,2015-12-22,4,10,9,5,3,3,11,Loyal,Bakery & Grains,Retained
2490,2015-12-18,3,6,13,5,2,2,9,Potential,Bakery & Grains,Retained
2492,2015-11-10,7,21,51,4,5,5,14,Champion,Other,Retained High-Value
2493,2015-08-07,2,5,146,3,1,1,5,At-Risk,Dairy,Churned
2494,2015-09-03,4,17,119,3,3,5,11,Loyal,Other,Retained
2495,2015-07-28,4,11,156,3,3,4,10,Loyal,Bakery & Grains,Retained
2496,2015-12-02,4,8,29,5,3,2,10,Loyal,Beverages,Retained
2497,2014-08-06,1,2,512,1,1,1,3,Churned,Meat & Snacks,Churned
2499,2015-11-22,5,15,39,5,4,5,14,Champion,Other,Retained High-Value
2500,2015-12-06,3,9,25,5,2,3,10,Loyal,Other,Retained
2501,2015-09-09,2,4,113,3,1,1,5,At-Risk,Meat & Snacks,Churned
2502,2015-04-15,3,14,260,2,2,4,8,Potential,Other,Retained
2503,2015-02-08,1,2,326,1,1,1,3,Churned,Meat & Snacks,Churned
2504,2015-08-14,5,11,139,3,4,4,11,Loyal,Dairy,Retained
2505,2015-11-30,4,11,31,5,3,4,12,Loyal,Fresh Produce,Retained
2506,2015-12-27,4,8,4,5,3,2,10,Loyal,Other,Retained
2507,2015-12-30,4,13,1,5,3,4,12,Loyal,Beverages,Retained
2508,2015-12-27,4,9,4,5,3,3,11,Loyal,Other,Retained
2509,2015-07-15,4,8,169,3,3,2,8,Potential,Fresh Produce,Retained
2510,2015-09-29,4,14,93,4,3,4,11,Loyal,Other,Retained
2511,2015-07-14,8,21,170,3,5,5,13,Champion,Fresh Produce,Retained High-Value
2512,2015-09-02,6,26,120,3,5,5,13,Champion,Beverages,Retained High-Value
2513,2015-12-15,4,12,16,5,3,4,12,Loyal,Meat & Snacks,Retained
2514,2015-11-02,3,11,59,4,2,4,10,Loyal,Dairy,Retained
2515,2015-07-22,5,12,162,3,4,4,11,Loyal,Other,Retained
2516,2015-07-31,2,8,153,3,1,2,6,At-Risk,Beverages,Churned
2517,2015-12-12,9,27,19,5,5,5,15,Champion,Other,Retained High-Value
2518,2015-07-03,4,12,181,3,3,4,10,Loyal,Dairy,Retained
2519,2015-06-03,6,14,211,2,5,4,11,Loyal,Fresh Produce,Retained
2520,2015-12-06,3,6,25,5,2,2,9,Potential,Other,Retained
2521,2015-12-14,3,10,17,5,2,3,10,Loyal,Fresh Produce,Retained
2522,2014-08-08,3,8,510,1,2,2,5,Churned,Beverages,Churned
2523,2015-07-04,5,15,180,3,4,5,12,Loyal,Fresh Produce,Retained
2524,2015-12-05,10,28,26,5,5,5,15,Champion,Bakery & Grains,Retained High-Value
2525,2015-11-16,5,11,45,5,4,4,13,Champion,Other,Retained High-Value
2526,2015-10-16,2,4,76,4,1,1,6,At-Risk,Fresh Produce,Churned
2527,2015-08-11,2,5,142,3,1,1,5,At-Risk,Other,Churned
2528,2015-10-19,3,7,73,4,2,2,8,Potential,Beverages,Retained
2530,2015-08-30,4,11,123,3,3,4,10,Loyal,Other,Retained
2531,2014-08-24,2,4,494,1,1,1,3,Churned,Other,Churned
2532,2015-07-06,3,12,178,3,2,4,9,Potential,Beverages,Retained
2533,2014-12-23,3,7,373,1,2,2,5,Churned,Fresh Produce,Churned
2534,2015-11-08,6,14,53,4,5,4,13,Champion,Meat & Snacks,Retained High-Value
2535,2015-11-10,5,13,51,4,4,4,12,Loyal,Bakery & Grains,Retained
2536,2015-11-07,3,7,54,4,2,2,8,Potential,Other,Retained
2537,2015-10-14,3,8,78,4,2,2,8,Potential,Beverages,Retained
2538,2015-07-27,3,7,157,3,2,2,7,Potential,Bakery & Grains,Retained
2539,2015-11-15,2,4,46,5,1,1,7,Potential,Dairy,Retained
2540,2015-03-05,6,17,301,2,5,5,12,Loyal,Other,Retained
2541,2014-09-12,3,6,475,1,2,2,5,Churned,Beverages,Churned
2542,2015-11-24,3,8,37,5,2,2,9,Potential,Other,Retained
2543,2015-08-13,4,10,140,3,3,3,9,Potential,Fresh Produce,Retained
2544,2015-01-29,4,9,336,1,3,3,7,Potential,Other,Retained
2545,2015-11-18,6,12,43,5,5,4,14,Champion,Fresh Produce,Retained High-Value
