customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_Score,segment
3527,2015-09-29,3,12,93,4,2,4,10,Loyal
3528,2015-08-18,3,12,135,3,2,4,9,Potential
3529,2015-09-13,7,15,109,3,5,5,13,Champion
3530,2014-06-18,3,6,561,1,2,2,5,Churned
3531,2015-08-29,5,17,124,3,4,5,12,Loyal
3532,2015-05-26,3,6,219,2,2,2,6,Churned
3533,2014-08-22,1,2,496,1,1,1,3,Churned
3534,2015-11-11,3,6,50,4,2,2,8,Potential
3535,2015-09-01,5,15,121,3,4,5,12,Loyal
3536,2014-04-04,1,3,636,1,1,1,3,Churned
3537,2015-09-24,6,13,98,4,5,4,13,Champion
3538,2015-03-01,3,6,305,2,2,2,6,Churned
3539,2015-01-24,6,14,341,1,5,4,10,Loyal
3540,2015-03-05,3,7,301,2,2,2,6,Churned
3541,2014-03-18,2,4,653,1,2,1,4,Churned
3542,2015-07-11,2,4,173,3,2,1,6,At-Risk
3543,2015-10-11,6,22,81,4,5,5,14,Champion
3544,2015-04-04,5,10,271,2,4,3,9,Potential
3545,2015-11-30,4,11,31,5,3,4,12,Loyal
3546,2015-11-22,3,8,39,5,2,3,10,Loyal
3547,2015-11-28,3,19,33,5,2,5,12,Loyal
3548,2015-06-11,7,15,203,2,5,5,12,Loyal
3549,2015-08-01,8,20,152,3,5,5,13,Champion
3550,2014-12-18,3,8,378,1,2,3,6,Churned
3551,2015-07-24,3,9,160,3,2,3,8,Potential
3552,2015-09-02,5,13,120,3,4,4,11,Loyal
3553,2015-06-01,3,6,213,2,2,2,6,Churned
3554,2015-07-23,4,8,161,3,3,3,9,Potential
3555,2014-10-14,1,3,443,1,1,1,3,Churned
3556,2015-09-30,4,10,92,4,3,3,10,Loyal
3557,2015-07-20,4,11,164,3,3,4,10,Loyal
3558,2015-09-19,4,17,103,4,3,5,12,Loyal
3559,2015-07-02,5,12,182,3,4,4,11,Loyal
3560,2015-09-29,7,17,93,4,5,5,14,Champion
3561,2014-12-28,4,8,368,1,3,3,7,Potential
3562,2015-12-30,5,18,1,5,4,5,14,Champion
3563,2015-11-25,4,8,36,5,3,3,11,Loyal
3564,2015-07-04,3,8,180,3,3,3,9,Potential
3565,2014-04-15,1,3,625,1,1,1,3,Churned
3566,2015-12-14,2,4,17,5,2,1,8,Potential
3567,2015-10-04,2,5,88,4,2,1,7,Potential
3568,2015-10-17,4,8,75,4,3,3,10,Loyal
3569,2014-11-06,3,6,420,1,3,2,6,Churned
3570,2015-09-02,4,11,120,3,3,4,10,Loyal
3571,2015-12-11,6,14,20,5,5,4,14,Champion
3572,2015-07-09,2,4,175,3,2,1,6,At-Risk
3573,2015-04-03,4,9,272,2,3,3,8,Potential
3574,2015-11-05,6,14,56,4,5,4,13,Champion
3575,2015-05-08,5,11,237,2,4,4,10,Loyal
3576,2014-05-15,1,2,595,1,1,1,3,Churned
3577,2015-05-12,3,7,233,2,3,2,7,Potential
3578,2015-05-16,2,6,229,2,2,2,6,Churned
3579,2015-12-30,5,13,1,5,4,4,13,Champion
3580,2015-11-24,2,4,37,5,2,1,8,Potential
3581,2015-12-25,7,20,6,5,5,5,15,Champion
3582,2015-06-17,6,19,197,2,5,5,12,Loyal
3583,2015-12-03,7,15,28,5,5,5,15,Champion
3584,2015-12-17,7,14,14,5,5,4,14,Champion
3585,2015-07-21,2,4,163,3,2,1,6,At-Risk
3586,2015-05-24,3,8,221,2,3,3,8,Potential
3587,2015-08-05,5,11,148,3,4,4,11,Loyal
3588,2015-12-15,4,13,16,5,4,4,13,Champion
3589,2015-11-04,6,13,57,4,5,4,13,Champion
3590,2015-05-30,6,14,215,2,5,4,11,Loyal
3591,2015-09-02,3,8,120,3,3,3,9,Potential
3592,2015-12-14,5,14,17,5,4,4,13,Champion
3593,2015-11-03,10,23,58,4,5,5,14,Champion
3594,2015-09-11,2,4,111,3,2,1,6,At-Risk
3595,2015-12-17,7,17,14,5,5,5,15,Champion
3596,2015-04-20,5,12,255,2,4,4,10,Loyal
3597,2015-12-13,3,6,18,5,3,2,10,Loyal
3598,2015-04-15,2,4,260,2,2,1,5,Churned
3599,2015-11-21,5,11,40,5,4,4,13,Champion
3600,2015-11-26,6,15,35,5,5,5,15,Champion
3601,2015-12-20,4,8,11,5,4,3,12,Loyal
3602,2014-10-27,2,5,430,1,2,1,4,Churned
3603,2015-01-30,4,12,335,1,4,4,9,Potential
3604,2015-05-18,6,15,227,2,5,5,12,Loyal
3605,2015-04-05,1,3,270,2,1,1,4,Churned
3606,2014-11-11,1,2,415,1,1,1,3,Churned
3607,2014-02-22,1,2,677,1,1,1,3,Churned
3608,2015-11-27,4,14,34,5,4,4,13,Champion
3609,2015-12-12,5,10,19,5,4,3,12,Loyal
3610,2014-09-16,2,4,471,1,2,1,4,Churned
3611,2015-02-13,2,7,321,2,2,2,6,Churned
3612,2015-09-27,6,14,95,4,5,4,13,Champion
3613,2015-10-05,4,12,87,4,4,4,12,Loyal
3614,2015-04-28,5,10,247,2,4,3,9,Potential
3615,2015-09-02,4,10,120,3,4,3,10,Loyal
3616,2014-11-05,3,7,421,1,3,2,6,Churned
3617,2015-04-17,5,11,258,2,4,4,10,Loyal
3618,2014-10-07,2,4,450,1,2,1,4,Churned
3619,2015-04-07,5,10,268,2,4,3,9,Potential
3620,2015-06-18,4,15,196,2,4,5,11,Loyal
3621,2015-11-02,7,18,59,4,5,5,14,Champion
3622,2015-12-28,5,10,3,5,4,3,12,Loyal
3623,2015-05-07,2,4,238,2,2,1,5,Churned
3624,2014-05-12,1,2,598,1,1,1,3,Churned
3625,2014-10-17,1,2,440,1,1,1,3,Churned
3626,2014-06-11,2,4,568,1,2,1,4,Churned
3627,2014-07-06,1,4,543,1,1,1,3,Churned
3628,2014-08-01,1,6,517,1,1,2,4,Churned
3629,2015-04-13,6,13,262,2,5,4,11,Loyal
3630,2015-07-24,2,4,160,3,2,1,6,At-Risk
3631,2014-09-12,1,2,475,1,1,1,3,Churned
3632,2014-10-05,2,4,452,1,2,1,4,Churned
3633,2015-12-29,5,16,2,5,4,5,14,Champion
3634,2015-12-10,2,5,21,5,2,1,8,Potential
3635,2015-12-13,7,21,18,5,5,5,15,Champion
3636,2015-05-14,3,8,231,2,3,3,8,Potential
3637,2015-12-22,3,13,9,5,3,4,12,Loyal
3638,2015-06-06,2,4,208,2,2,1,5,Churned
3639,2014-11-29,4,9,397,1,4,3,8,Potential
3640,2015-10-08,3,8,84,4,3,3,10,Loyal
3641,2015-12-27,3,6,4,5,3,2,10,Loyal
3642,2015-02-24,3,12,310,2,3,4,9,Potential
3643,2015-09-20,5,15,102,4,4,5,13,Champion
3644,2015-10-02,3,7,90,4,3,2,9,Potential
3645,2015-12-12,4,11,19,5,4,4,13,Champion
3646,2015-08-08,4,9,145,3,4,3,10,Loyal
3647,2015-03-03,2,5,303,2,2,1,5,Churned
3648,2015-06-02,1,3,212,2,1,1,4,Churned
3649,2015-06-21,7,17,193,2,5,5,12,Loyal
3650,2015-07-17,2,6,167,3,2,2,7,Potential
3651,2015-10-16,6,21,76,4,5,5,14,Champion
3652,2015-09-18,2,4,104,4,2,1,7,Potential
3653,2015-11-09,4,11,52,4,4,4,12,Loyal
3654,2015-12-16,2,5,15,5,2,1,8,Potential
3655,2015-02-16,2,5,318,2,2,1,5,Churned
3656,2015-03-11,3,9,295,2,3,3,8,Potential
3657,2015-09-29,8,20,93,4,5,5,14,Champion
3658,2015-09-26,2,9,96,4,2,3,9,Potential
3659,2015-06-21,4,8,193,2,4,3,9,Potential
3660,2014-10-14,4,10,443,1,4,3,8,Potential
3661,2015-11-27,4,12,34,5,4,4,13,Champion
3662,2015-12-03,4,8,28,5,4,3,12,Loyal
3663,2015-11-20,8,19,41,5,5,5,15,Champion
3664,2015-05-30,3,8,215,2,3,3,8,Potential
3665,2015-09-23,2,8,99,4,2,3,9,Potential
3666,2015-04-12,5,12,263,2,4,4,10,Loyal
3667,2014-12-13,4,9,383,1,4,3,8,Potential
3668,2015-12-18,6,13,13,5,5,4,14,Champion
3669,2015-02-10,4,12,324,2,4,4,10,Loyal
3670,2014-12-17,4,9,379,1,4,3,8,Potential
3671,2015-10-11,3,10,81,4,3,3,10,Loyal
3672,2015-05-28,3,13,217,2,3,4,9,Potential
3673,2015-08-27,4,8,126,3,4,3,10,Loyal
3674,2015-08-13,4,11,140,3,4,4,11,Loyal
3675,2015-08-03,5,11,150,3,4,4,11,Loyal
3676,2015-10-24,2,6,68,4,2,2,8,Potential
3677,2015-11-30,5,13,31,5,4,4,13,Champion
3678,2014-07-07,3,6,542,1,3,2,6,Churned
3679,2015-12-23,6,21,8,5,5,5,15,Champion
3680,2015-11-24,4,9,37,5,4,3,12,Loyal
3681,2015-10-14,4,10,78,4,4,3,11,Loyal
3682,2015-10-12,6,19,80,4,5,5,14,Champion
3683,2015-12-05,5,14,26,5,4,4,13,Champion
3684,2015-08-13,6,13,140,3,5,4,12,Loyal
3685,2015-08-26,3,10,127,3,3,3,9,Potential
3686,2015-08-29,4,9,124,3,4,3,10,Loyal
3687,2015-12-22,5,19,9,5,4,5,14,Champion
3688,2015-10-23,3,15,69,4,3,5,12,Loyal
3689,2015-07-29,4,10,155,3,4,3,10,Loyal
3690,2015-05-21,2,12,224,2,2,4,8,Potential
3691,2015-08-24,5,23,129,3,4,5,12,Loyal
3692,2015-10-18,5,12,74,4,4,4,12,Loyal
3693,2015-11-16,3,8,45,5,3,3,11,Loyal
3694,2015-12-17,5,11,14,5,4,4,13,Champion
3695,2015-07-09,4,8,175,3,4,3,10,Loyal
3696,2014-11-02,2,5,424,1,2,1,4,Churned
3697,2015-10-03,4,11,89,4,4,4,12,Loyal
3698,2015-08-30,5,11,123,3,4,4,11,Loyal
3699,2015-12-12,3,9,19,5,3,3,11,Loyal
3700,2015-04-19,1,3,256,2,1,1,4,Churned
3701,2015-04-27,4,12,248,2,4,4,10,Loyal
3703,2015-06-16,4,12,198,2,4,4,10,Loyal
3704,2015-09-28,5,12,94,4,4,4,12,Loyal
3705,2015-09-07,4,11,115,3,4,4,11,Loyal
3706,2014-11-17,1,2,409,1,1,1,3,Churned
3707,2015-06-26,2,4,188,3,2,1,6,At-Risk
3708,2015-09-03,3,7,119,3,3,2,8,Potential
3709,2015-10-26,5,21,66,4,4,5,13,Champion
3710,2015-08-22,3,8,131,3,3,3,9,Potential
3711,2015-07-08,2,4,176,3,2,1,6,At-Risk
3712,2015-12-20,3,8,11,5,3,3,11,Loyal
3713,2015-01-31,4,8,334,1,4,3,8,Potential
3714,2014-06-07,2,4,572,1,2,1,4,Churned
3715,2015-05-11,3,7,234,2,3,2,7,Potential
3716,2015-11-10,4,9,51,4,4,3,11,Loyal
3717,2015-05-30,4,10,215,2,4,3,9,Potential
3718,2015-10-18,6,18,74,4,5,5,14,Champion
3719,2015-12-17,6,19,14,5,5,5,15,Champion
3720,2015-05-28,3,8,217,2,3,3,8,Potential
3721,2015-07-04,5,10,180,3,4,3,10,Loyal
3722,2014-08-01,3,6,517,1,3,2,6,Churned
3723,2015-03-14,1,2,292,2,1,1,4,Churned
3724,2015-12-11,3,6,20,5,3,2,10,Loyal
3725,2014-09-20,2,4,467,1,2,1,4,Churned
3726,2015-05-26,2,6,219,2,2,2,6,Churned
3727,2015-05-19,5,13,226,2,4,4,10,Loyal
3728,2015-11-12,6,13,49,4,5,4,13,Champion
3729,2015-11-29,2,8,32,5,2,3,10,Loyal
3730,2015-07-27,4,8,157,3,4,3,10,Loyal
3731,2014-11-02,4,9,424,1,4,3,8,Potential
3732,2015-12-06,7,21,25,5,5,5,15,Champion
3733,2014-08-05,2,4,513,1,2,1,4,Churned
3734,2015-09-05,2,5,117,3,2,1,6,At-Risk
3735,2015-11-28,4,9,33,5,4,3,12,Loyal
3736,2015-11-27,4,12,34,5,4,4,13,Champion
3737,2015-12-12,11,33,19,5,5,5,15,Champion
3738,2015-12-30,4,10,1,5,4,3,12,Loyal
3739,2015-08-06,3,7,147,3,3,2,8,Potential
3740,2014-05-19,1,2,591,1,1,1,3,Churned
3741,2015-11-21,4,16,40,5,4,5,14,Champion
3742,2015-08-22,2,4,131,3,2,1,6,At-Risk
3743,2015-05-06,6,17,239,2,5,5,12,Loyal
3744,2015-12-08,3,12,23,5,3,4,12,Loyal
3745,2015-08-26,6,13,127,3,5,4,12,Loyal
3746,2015-11-09,5,13,52,4,4,4,12,Loyal
3747,2015-02-24,2,5,310,2,2,1,5,Churned
3748,2015-10-13,4,11,79,4,4,4,12,Loyal
3749,2015-03-09,4,9,297,2,4,3,9,Potential
3750,2015-05-17,3,6,228,2,3,2,7,Potential
3751,2015-01-01,3,9,364,1,3,3,7,Potential
3752,2015-08-21,6,27,132,3,5,5,13,Champion
3753,2014-12-28,2,6,368,1,2,2,5,Churned
3754,2015-01-22,2,6,343,1,2,2,5,Churned
3755,2015-09-28,3,6,94,4,3,2,9,Potential
3756,2015-12-02,5,10,29,5,4,3,12,Loyal
3757,2015-06-24,7,18,190,2,5,5,12,Loyal
3758,2015-09-04,6,14,118,3,5,4,12,Loyal
3759,2015-09-08,4,9,114,3,4,3,10,Loyal
3760,2015-11-22,5,15,39,5,4,5,14,Champion
3761,2015-09-26,8,21,96,4,5,5,14,Champion
3762,2015-08-20,5,11,133,3,4,4,11,Loyal
3763,2015-06-27,5,13,187,3,4,4,11,Loyal
3764,2015-11-10,6,12,51,4,5,4,13,Champion
3765,2015-06-12,3,9,202,2,3,3,8,Potential
3766,2015-11-08,3,9,53,4,3,3,10,Loyal
3767,2015-06-06,4,9,208,2,4,3,9,Potential
3768,2015-10-07,7,16,85,4,5,5,14,Champion
3769,2015-02-27,4,11,307,2,4,4,10,Loyal
3770,2015-01-13,1,3,352,1,1,1,3,Churned
3771,2014-12-21,1,2,375,1,1,1,3,Churned
3772,2015-09-27,4,8,95,4,4,3,11,Loyal
3773,2015-11-27,3,8,34,5,3,3,11,Loyal
3774,2015-12-17,4,12,14,5,4,4,13,Champion
3775,2015-10-27,5,15,65,4,4,5,13,Champion
3776,2015-07-18,6,17,166,3,5,5,13,Champion
3777,2014-02-26,1,2,673,1,1,1,3,Churned
3778,2015-12-03,5,12,28,5,4,4,13,Champion
3779,2015-11-10,6,15,51,4,5,5,14,Champion
3780,2014-02-24,1,2,675,1,1,1,3,Churned
3781,2015-09-23,3,7,99,4,3,2,9,Potential
3782,2015-02-03,7,18,331,1,5,5,11,Loyal
3783,2015-06-22,7,23,192,2,5,5,12,Loyal
3784,2015-06-14,3,9,200,2,3,3,8,Potential
3785,2014-08-16,4,9,502,1,4,3,8,Potential
3786,2015-05-11,5,13,234,2,4,4,10,Loyal
3787,2015-09-24,3,9,98,4,3,3,10,Loyal
3788,2015-02-16,1,2,318,2,1,1,4,Churned
3789,2015-10-12,4,11,80,4,4,4,12,Loyal
3790,2015-10-28,6,13,64,4,5,4,13,Champion
3791,2015-03-25,2,4,281,2,2,1,5,Churned
3792,2014-07-30,1,4,519,1,1,1,3,Churned
3793,2015-08-07,8,18,146,3,5,5,13,Champion
3794,2015-11-26,4,11,35,5,4,4,13,Champion
3795,2015-01-17,3,8,348,1,3,3,7,Potential
3796,2015-06-06,1,2,208,2,1,1,4,Churned
3797,2015-09-16,6,15,106,3,5,5,13,Champion
3798,2015-09-04,2,6,118,3,2,2,7,Potential
3799,2014-11-10,3,6,416,1,3,2,6,Churned
3800,2015-02-08,3,6,326,1,3,2,6,Churned
3801,2015-10-23,3,9,69,4,3,3,10,Loyal
3802,2015-10-15,2,4,77,4,2,1,7,Potential
3803,2015-12-23,6,19,8,5,5,5,15,Champion
3804,2015-06-21,4,9,193,2,4,3,9,Potential
3805,2014-09-18,3,6,469,1,3,2,6,Churned
3806,2015-08-28,2,7,125,3,2,2,7,Potential
3807,2015-10-26,2,6,66,4,2,2,8,Potential
3808,2015-08-18,5,10,135,3,4,3,10,Loyal
3809,2015-03-24,4,9,282,2,4,3,9,Potential
3810,2015-05-07,2,6,238,2,2,2,6,Churned
3811,2015-06-24,7,21,190,2,5,5,12,Loyal
3812,2015-11-13,8,20,48,4,5,5,14,Champion
3813,2015-01-18,2,5,347,1,2,1,4,Churned
3814,2015-07-21,3,13,163,3,3,4,10,Loyal
3815,2015-09-15,4,9,107,3,4,3,10,Loyal
3816,2015-12-18,4,9,13,5,4,3,12,Loyal
3817,2014-12-29,5,14,367,1,4,4,9,Potential
3818,2015-12-17,5,15,14,5,4,5,14,Champion
3819,2015-06-28,2,10,186,3,2,3,8,Potential
3820,2014-07-26,2,6,523,1,2,2,5,Churned
3821,2015-01-03,4,17,362,1,4,5,10,Loyal
3822,2015-09-25,5,19,97,4,4,5,13,Champion
3823,2014-12-10,1,2,386,1,1,1,3,Churned
3824,2015-02-12,1,2,322,2,1,1,4,Churned
3825,2014-01-27,1,2,703,1,1,1,3,Churned
3826,2014-04-27,1,2,613,1,1,1,3,Churned
3827,2015-11-03,6,17,58,4,5,5,14,Champion
3828,2015-06-15,4,9,199,2,4,3,9,Potential
3829,2015-08-02,3,9,151,3,3,3,9,Potential
3830,2015-10-18,9,23,74,4,5,5,14,Champion
3831,2015-10-14,4,12,78,4,4,4,12,Loyal
3832,2015-07-17,5,15,167,3,4,5,12,Loyal
3834,2014-05-18,2,5,592,1,2,1,4,Churned
3835,2015-09-16,7,21,106,3,5,5,13,Champion
3836,2015-12-06,2,6,25,5,2,2,9,Potential
3837,2015-05-12,2,5,233,2,2,1,5,Churned
3838,2015-12-14,3,6,17,5,3,2,10,Loyal
3839,2014-09-13,3,9,474,1,3,3,7,Potential
3840,2015-07-28,5,10,156,3,4,3,10,Loyal
3841,2015-07-19,6,17,165,3,5,5,13,Champion
3842,2015-10-14,4,9,78,4,4,3,11,Loyal
3843,2015-10-17,4,9,75,4,4,3,11,Loyal
3844,2015-09-17,7,16,105,4,5,5,14,Champion
3845,2015-09-19,1,2,103,4,1,1,6,At-Risk
3846,2015-01-28,5,12,337,1,4,4,9,Potential
3847,2015-12-03,5,11,28,5,4,4,13,Champion
3848,2015-11-18,5,14,43,5,4,4,13,Champion
3849,2014-12-15,5,12,381,1,4,4,9,Potential
3850,2015-09-03,4,8,119,3,4,3,10,Loyal
3851,2015-05-10,4,8,235,2,4,3,9,Potential
3852,2015-04-01,3,7,274,2,3,2,7,Potential
3853,2015-07-04,1,6,180,3,1,2,6,At-Risk
3854,2015-03-19,3,8,287,2,3,3,8,Potential
3855,2015-12-02,8,18,29,5,5,5,15,Champion
3856,2015-04-02,6,13,273,2,5,4,11,Loyal
3857,2015-11-04,5,14,57,4,4,4,12,Loyal
3858,2015-03-27,1,2,279,2,1,1,4,Churned
3859,2015-09-30,2,4,92,4,2,1,7,Potential
3860,2015-05-05,2,7,240,2,2,2,6,Churned
3861,2015-07-07,3,9,177,3,3,3,9,Potential
3862,2015-11-18,6,21,43,5,5,5,15,Champion
3863,2015-06-13,6,14,201,2,5,4,11,Loyal
3864,2015-12-12,7,15,19,5,5,5,15,Champion
3866,2015-07-07,5,10,177,3,4,3,10,Loyal
3867,2015-09-07,3,8,115,3,3,3,9,Potential
3868,2015-08-19,2,5,134,3,2,1,6,At-Risk
3869,2015-08-01,3,8,152,3,3,3,9,Potential
3870,2015-03-21,2,6,285,2,2,2,6,Churned
3871,2015-07-31,3,7,153,3,3,2,8,Potential
3872,2015-11-23,10,30,38,5,5,5,15,Champion
3874,2014-07-19,1,2,530,1,1,1,3,Churned
3876,2015-10-03,3,6,89,4,3,2,9,Potential
3877,2015-09-17,6,16,105,4,5,5,14,Champion
3878,2015-07-28,5,16,156,3,4,5,12,Loyal
3879,2015-12-03,7,18,28,5,5,5,15,Champion
3881,2015-04-07,5,14,268,2,4,4,10,Loyal
3882,2015-10-19,5,12,73,4,4,4,12,Loyal
3883,2015-10-05,2,4,87,4,2,1,7,Potential
3884,2015-04-07,2,5,268,2,2,1,5,Churned
3885,2015-10-15,2,5,77,4,2,1,7,Potential
3886,2015-11-18,3,10,43,5,3,3,11,Loyal
3887,2014-09-24,1,3,463,1,1,1,3,Churned
3888,2015-12-13,2,4,18,5,2,1,8,Potential
3889,2014-12-23,2,5,373,1,2,1,4,Churned
3890,2015-10-26,4,9,66,4,4,3,11,Loyal
3891,2015-11-22,5,13,39,5,4,4,13,Champion
3892,2015-07-20,2,5,164,3,2,1,6,At-Risk
3893,2015-04-15,5,11,260,2,4,4,10,Loyal
3894,2015-12-13,4,12,18,5,4,4,13,Champion
3895,2014-06-14,3,10,565,1,3,3,7,Potential
3896,2015-09-10,4,11,112,3,4,4,11,Loyal
3897,2015-08-23,5,13,130,3,4,4,11,Loyal
3898,2015-08-21,4,9,132,3,4,3,10,Loyal
3899,2015-12-24,5,16,7,5,4,5,14,Champion
3900,2015-12-20,5,14,11,5,4,4,13,Champion
3901,2014-11-30,2,4,396,1,2,1,4,Churned
3902,2015-11-29,3,7,32,5,3,2,10,Loyal
3903,2015-10-06,6,19,86,4,5,5,14,Champion
3904,2015-05-11,3,8,234,2,3,3,8,Potential
3905,2015-06-19,7,16,195,2,5,5,12,Loyal
3906,2015-06-16,2,4,198,2,2,1,5,Churned
3907,2015-10-25,3,9,67,4,3,3,10,Loyal
3908,2015-07-10,2,4,174,3,2,1,6,At-Risk
3909,2015-02-09,6,16,325,1,5,5,11,Loyal
3910,2015-12-18,4,14,13,5,4,4,13,Champion
3911,2015-08-23,6,16,130,3,5,5,13,Champion
3912,2015-01-06,3,7,359,1,3,2,6,Churned
3913,2015-03-21,4,12,285,2,4,4,10,Loyal
3914,2015-01-08,3,6,357,1,3,2,6,Churned
3915,2015-09-30,10,31,92,4,5,5,14,Champion
3916,2015-10-04,3,6,88,4,3,2,9,Potential
3917,2015-09-13,5,13,109,3,4,4,11,Loyal
3918,2015-06-22,6,13,192,2,5,4,11,Loyal
3919,2015-10-07,4,10,85,4,4,3,11,Loyal
3920,2015-05-10,4,11,235,2,4,4,10,Loyal
3921,2014-11-06,4,8,420,1,4,3,8,Potential
3922,2015-08-28,5,18,125,3,4,5,12,Loyal
3923,2015-01-27,3,8,338,1,3,3,7,Potential
3924,2015-10-29,3,14,63,4,3,4,11,Loyal
3925,2015-03-25,2,8,281,2,2,3,7,Potential
3926,2015-08-20,6,18,133,3,5,5,13,Champion
3927,2015-12-09,3,9,22,5,3,3,11,Loyal
3928,2015-09-26,3,10,96,4,3,3,10,Loyal
3929,2015-11-06,4,9,55,4,4,3,11,Loyal
3930,2015-07-12,2,8,172,3,2,3,8,Potential
3931,2015-03-08,5,13,298,2,4,4,10,Loyal
3932,2014-05-07,1,2,603,1,1,1,3,Churned
3933,2014-12-02,2,4,394,1,2,1,4,Churned
3934,2015-05-01,4,11,244,2,4,4,10,Loyal
3935,2015-07-02,3,8,182,3,3,3,9,Potential
3936,2014-08-06,2,4,512,1,2,1,4,Churned
3937,2015-11-19,5,10,42,5,4,3,12,Loyal
3938,2015-07-31,7,16,153,3,5,5,13,Champion
3939,2015-02-10,2,5,324,2,2,1,5,Churned
3940,2015-03-09,2,4,297,2,2,1,5,Churned
3941,2014-11-10,1,3,416,1,1,1,3,Churned
3942,2015-11-10,8,23,51,4,5,5,14,Champion
3943,2014-04-03,1,2,637,1,1,1,3,Churned
3944,2015-01-03,1,3,362,1,1,1,3,Churned
3945,2015-10-04,3,6,88,4,3,2,9,Potential
3946,2015-11-19,5,13,42,5,4,4,13,Champion
3947,2015-06-13,5,10,201,2,4,3,9,Potential
3948,2015-06-15,5,15,199,2,4,5,11,Loyal
3949,2015-04-01,1,2,274,2,1,1,4,Churned
3950,2015-12-05,5,15,26,5,4,5,14,Champion
3952,2015-10-30,4,9,62,4,4,3,11,Loyal
3953,2015-05-13,4,9,232,2,4,3,9,Potential
3954,2015-02-10,2,7,324,2,2,2,6,Churned
3955,2015-11-23,2,6,38,5,2,2,9,Potential
3956,2014-12-19,6,16,377,1,5,5,11,Loyal
3957,2015-05-15,7,24,230,2,5,5,12,Loyal
3958,2015-11-04,3,6,57,4,3,2,9,Potential
3959,2015-10-05,6,14,87,4,5,4,13,Champion
3960,2015-10-21,7,23,71,4,5,5,14,Champion
3961,2015-12-24,4,10,7,5,4,3,12,Loyal
3962,2015-09-20,5,14,102,4,4,5,13,Champion
3963,2015-09-17,5,14,105,4,4,5,13,Champion
3964,2014-03-11,2,5,660,1,2,1,4,Churned
3965,2014-12-30,4,8,366,1,4,3,8,Potential
3966,2015-06-01,5,11,213,2,4,4,10,Loyal
3967,2015-11-23,7,16,38,5,5,5,15,Champion
3968,2015-11-12,2,5,49,4,2,1,7,Potential
3969,2015-03-05,2,5,301,2,2,1,5,Churned
3970,2014-11-02,1,2,424,1,1,1,3,Churned
3971,2015-12-30,5,15,1,5,4,5,14,Champion
3972,2015-06-08,6,14,206,2,5,5,12,Loyal
3973,2015-09-02,6,16,120,3,5,5,13,Champion
3974,2015-06-19,3,6,195,2,3,2,7,Potential
3975,2015-02-27,2,4,307,2,2,1,5,Churned
3976,2015-09-20,6,13,102,4,5,4,13,Champion
3977,2015-04-16,2,6,259,2,2,2,6,Churned
3978,2015-07-23,2,5,161,3,2,1,6,At-Risk
3979,2015-09-16,2,4,106,3,2,1,6,At-Risk
3980,2015-09-16,3,11,106,3,3,4,10,Loyal
3981,2015-12-25,2,4,6,5,2,1,8,Potential
3982,2015-09-29,7,15,93,4,5,5,14,Champion
3983,2015-09-09,2,11,113,3,2,4,9,Potential
3984,2015-02-03,2,6,331,1,2,2,5,Churned
3985,2015-10-23,5,15,69,4,4,5,13,Champion
3986,2015-11-18,5,12,43,5,4,4,13,Champion
3987,2015-08-19,4,11,134,3,4,4,11,Loyal
3989,2014-10-18,3,6,439,1,3,2,6,Churned
3990,2014-05-16,1,2,594,1,1,1,3,Churned
3991,2014-07-03,1,2,546,1,1,1,3,Churned
3992,2014-11-15,2,4,411,1,2,1,4,Churned
3993,2015-02-18,1,3,316,2,1,1,4,Churned
3994,2014-12-02,1,2,394,1,1,1,3,Churned
3995,2015-06-26,1,4,188,3,1,1,5,At-Risk
3996,2015-08-31,3,6,122,3,3,2,8,Potential
3997,2015-10-12,4,10,80,4,4,3,11,Loyal
3998,2015-12-14,6,17,17,5,5,5,15,Champion
3999,2015-11-16,5,13,45,5,4,4,13,Champion
4001,2015-06-21,3,8,193,2,3,3,8,Potential
4002,2015-09-03,6,14,119,3,5,5,13,Champion
4003,2015-12-23,4,9,8,5,4,3,12,Loyal
4004,2015-05-10,2,10,235,2,2,3,7,Potential
4005,2014-05-13,1,4,597,1,1,1,3,Churned
4006,2015-12-18,4,12,13,5,4,4,13,Champion
4007,2015-12-23,4,12,8,5,4,4,13,Champion
4008,2015-05-19,4,9,226,2,4,3,9,Potential
4009,2015-07-14,4,11,170,3,4,4,11,Loyal
4010,2015-12-29,2,6,2,5,2,2,9,Potential
4011,2014-08-28,1,2,490,1,1,1,3,Churned
4012,2015-05-16,3,14,229,2,3,5,10,Loyal
4013,2015-03-18,4,9,288,2,4,3,9,Potential
4014,2015-11-15,4,8,46,5,4,3,12,Loyal
4015,2015-03-27,7,17,279,2,5,5,12,Loyal
4016,2015-04-21,2,6,254,2,2,2,6,Churned
4017,2015-11-04,4,8,57,4,4,3,11,Loyal
4018,2015-11-17,7,17,44,5,5,5,15,Champion
4019,2015-08-28,8,17,125,3,5,5,13,Champion
4020,2015-04-11,2,5,264,2,2,1,5,Churned
4021,2014-10-31,3,6,426,1,3,2,6,Churned
4022,2015-07-31,3,8,153,3,3,3,9,Potential
4023,2015-01-21,1,2,344,1,1,1,3,Churned
4024,2015-10-16,6,14,76,4,5,5,14,Champion
4025,2015-11-04,4,12,57,4,4,4,12,Loyal
4027,2015-06-29,2,4,185,3,2,1,6,At-Risk
